,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.98,-12.28,10.59,-10.13,-14.90,-17.83,2.79,2.99
DCC_joint,,2.98,,-15.99,11.34,-11.97,-17.62,-23.50,0.65,0.08
DCC_bivariate_loop,,-12.28,-15.99,,20.22,-1.51,-4.52,-3.32,14.57,15.97
SW_cross_validated,,10.59,11.34,20.22,,-15.50,-21.18,-26.84,-8.16,-11.19
SW_15,,-10.13,-11.97,-1.51,-15.50,,-2.28,-0.86,11.61,11.97
SW_30,,-14.90,-17.62,-4.52,-21.18,-2.28,,2.00,16.70,17.60
SW_60,,-17.83,-23.50,-3.32,-26.84,-0.86,2.00,,20.58,23.43
SW_120,,2.79,0.65,14.57,-8.16,11.61,16.70,20.58,,-0.60
sFC,,2.99,0.08,15.97,-11.19,11.97,17.60,23.43,-0.60,
