,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.59,0.60,3.43,0.33,0.59,1.38,0.02
DCC_bivariate_loop,,,1.59,,1.56,4.03,0.81,0.97,1.72,1.58
SW_cross_validated,,,0.60,1.56,,2.61,0.04,0.36,1.14,0.61
SW_15,,,3.43,4.03,2.61,,1.68,1.07,0.21,3.44
SW_30,,,0.33,0.81,0.04,1.68,,0.27,0.95,0.33
SW_60,,,0.59,0.97,0.36,1.07,0.27,,0.63,0.60
SW_120,,,1.38,1.72,1.14,0.21,0.95,0.63,,1.39
sFC,,,0.02,1.58,0.61,3.44,0.33,0.60,1.39,
