,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-3.56,1.34,7.66,0.73,1.32,3.09,-0.05
DCC_bivariate_loop,,,-3.56,,3.49,9.00,1.82,2.17,3.84,3.54
SW_cross_validated,,,1.34,3.49,,5.84,0.10,0.81,2.56,-1.37
SW_15,,,7.66,9.00,5.84,,-3.75,-2.40,-0.48,-7.69
SW_30,,,0.73,1.82,0.10,-3.75,,0.61,2.13,-0.74
SW_60,,,1.32,2.17,0.81,-2.40,0.61,,1.41,-1.33
SW_120,,,3.09,3.84,2.56,-0.48,2.13,1.41,,-3.10
sFC,,,-0.05,3.54,-1.37,-7.69,-0.74,-1.33,-3.10,
