,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.21,5.56,4.16,18.68,9.39,4.69,4.23,62.18
DCC_joint,,5.21,,0.45,1.36,16.47,6.58,0.93,0.59,76.72
DCC_bivariate_loop,,5.56,0.45,,1.15,16.20,6.33,0.63,0.31,75.32
SW_cross_validated,,4.16,1.36,1.15,,10.53,3.56,-0.61,-0.80,26.41
SW_15,,18.68,16.47,16.20,10.53,,-7.53,-13.44,-13.34,14.62
SW_30,,9.39,6.58,6.33,3.56,-7.53,,-4.99,-5.09,25.13
SW_60,,4.69,0.93,0.63,-0.61,-13.44,-4.99,,-0.24,40.52
SW_120,,4.23,0.59,0.31,-0.80,-13.34,-5.09,-0.24,,38.54
sFC,,62.18,76.72,75.32,26.41,14.62,25.13,40.52,38.54,
