,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.5756e-05,5.3060e-05,2.1896e-04,3.2297e-11,8.2607e-05,6.9451e-03,2.7722e-16,9.4585e-19
DCC_joint,,6.5756e-05,,9.0177e-01,5.4597e-01,9.5530e-09,7.7209e-01,4.4578e-02,4.0497e-15,3.5447e-18
DCC_bivariate_loop,,5.3060e-05,9.0177e-01,,6.1000e-01,1.1992e-08,8.6047e-01,3.5432e-02,5.0017e-15,4.4283e-18
SW_cross_validated,,2.1896e-04,5.4597e-01,6.1000e-01,,1.0036e-06,7.2777e-01,3.6641e-02,5.1224e-12,1.8695e-14
SW_15,,3.2297e-11,9.5530e-09,1.1992e-08,1.0036e-06,,4.6182e-08,6.7755e-10,2.0836e-08,1.0730e-12
SW_30,,8.2607e-05,7.7209e-01,8.6047e-01,7.2777e-01,4.6182e-08,,3.5433e-02,4.7604e-14,7.7070e-17
SW_60,,6.9451e-03,4.4578e-02,3.5432e-02,3.6641e-02,6.7755e-10,3.5433e-02,,1.0327e-15,1.5646e-18
SW_120,,2.7722e-16,4.0497e-15,5.0017e-15,5.1224e-12,2.0836e-08,4.7604e-14,1.0327e-15,,5.7488e-11
sFC,,9.4585e-19,3.5447e-18,4.4283e-18,1.8695e-14,1.0730e-12,7.7070e-17,1.5646e-18,5.7488e-11,
