,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,9.3259e-01,2.6814e-02,1.3782e-10,8.2142e-04,6.6838e-02,5.1605e-14,7.5537e-14
DCC_bivariate_loop,,,9.3259e-01,,2.3753e-02,7.4808e-11,6.4070e-04,5.9952e-02,6.2791e-15,6.3576e-15
SW_cross_validated,,,2.6814e-02,2.3753e-02,,8.0068e-09,1.0709e-01,4.9106e-01,2.9595e-11,8.5953e-11
SW_15,,,1.3782e-10,7.4808e-11,8.0068e-09,,3.3831e-07,9.0574e-10,5.5072e-01,6.8375e-02
SW_30,,,8.2142e-04,6.4070e-04,1.0709e-01,3.3831e-07,,2.3151e-02,6.8207e-09,3.2255e-08
SW_60,,,6.6838e-02,5.9952e-02,4.9106e-01,9.0574e-10,2.3151e-02,,3.2863e-13,5.6790e-13
SW_120,,,5.1605e-14,6.2791e-15,2.9595e-11,5.5072e-01,6.8207e-09,3.2863e-13,,1.5465e-04
sFC,,,7.5537e-14,6.3576e-15,8.5953e-11,6.8375e-02,3.2255e-08,5.6790e-13,1.5465e-04,
