,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.66,0.18,7.64,18.87,14.03,9.97,7.42,1.18
DCC_joint,,0.66,,0.43,8.01,18.82,14.11,10.22,7.80,0.46
DCC_bivariate_loop,,0.18,0.43,,6.90,17.36,12.68,8.96,6.75,0.89
SW_cross_validated,,7.64,8.01,6.90,,14.47,8.35,2.97,0.09,9.32
SW_15,,18.87,18.82,17.36,14.47,,6.96,12.12,13.90,20.48
SW_30,,14.03,14.11,12.68,8.35,6.96,,5.60,7.87,15.78
SW_60,,9.97,10.22,8.96,2.97,12.12,5.60,,2.72,11.73
SW_120,,7.42,7.80,6.75,0.09,13.90,7.87,2.72,,9.01
sFC,,1.18,0.46,0.89,9.32,20.48,15.78,11.73,9.01,
