,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.10,-2.76,18.06,35.84,25.11,22.63,21.11,-10.99
DCC_joint,,-3.10,,0.28,18.11,34.38,24.42,21.43,19.98,-2.93
DCC_bivariate_loop,,-2.76,0.28,,17.94,34.24,24.26,21.24,19.78,-3.34
SW_cross_validated,,18.06,18.11,17.94,,13.79,4.70,-0.80,-2.38,-22.28
SW_15,,35.84,34.38,34.24,13.79,,-9.42,-16.44,-18.24,-40.38
SW_30,,25.11,24.42,24.26,4.70,-9.42,,-6.21,-7.93,-29.72
SW_60,,22.63,21.43,21.24,-0.80,-16.44,-6.21,,-1.90,-28.83
SW_120,,21.11,19.98,19.78,-2.38,-18.24,-7.93,-1.90,,-27.59
sFC,,-10.99,-2.93,-3.34,-22.28,-40.38,-29.72,-28.83,-27.59,
