,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.31,2.35,2.06,6.35,2.26,1.36,12.51,17.23
DCC_joint,,2.31,,0.06,0.28,4.45,0.13,0.97,10.73,16.00
DCC_bivariate_loop,,2.35,0.06,,0.23,4.39,0.08,1.02,10.60,15.80
SW_cross_validated,,2.06,0.28,0.23,,3.23,0.16,1.01,7.09,9.83
SW_15,,6.35,4.45,4.39,3.23,,4.01,5.27,4.23,7.77
SW_30,,2.26,0.13,0.08,0.16,4.01,,1.02,9.32,13.45
SW_60,,1.36,0.97,1.02,1.01,5.27,1.02,,11.60,16.75
SW_120,,12.51,10.73,10.60,7.09,4.23,9.32,11.60,,6.13
sFC,,17.23,16.00,15.80,9.83,7.77,13.45,16.75,6.13,
