,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.09,2.41,13.00,4.01,1.95,20.74,20.28
DCC_bivariate_loop,,,0.09,,2.47,13.49,4.12,2.01,23.41,23.39
SW_cross_validated,,,2.41,2.47,,10.07,1.70,-0.70,14.27,13.38
SW_15,,,13.00,13.49,10.07,,-7.82,-11.57,-0.61,-1.94
SW_30,,,4.01,4.12,1.70,-7.82,,-2.48,10.18,9.19
SW_60,,,1.95,2.01,-0.70,-11.57,-2.48,,18.62,18.04
SW_120,,,20.74,23.41,14.27,-0.61,10.18,18.62,,-4.77
sFC,,,20.28,23.39,13.38,-1.94,9.19,18.04,-4.77,
