,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.16,1.08,0.41,1.41,0.03,0.61,0.50,4.70
DCC_joint,,1.16,,0.91,1.74,6.30,2.55,0.96,1.43,79.81
DCC_bivariate_loop,,1.08,0.91,,1.54,6.13,2.37,0.79,1.24,94.44
SW_cross_validated,,0.41,1.74,1.54,,3.38,0.69,0.37,0.17,12.67
SW_15,,1.41,6.30,6.13,3.38,,2.57,3.42,3.47,7.51
SW_30,,0.03,2.55,2.37,0.69,2.57,,0.99,0.85,10.80
SW_60,,0.61,0.96,0.79,0.37,3.42,0.99,,0.21,10.92
SW_120,,0.50,1.43,1.24,0.17,3.47,0.85,0.21,,12.36
sFC,,4.70,79.81,94.44,12.67,7.51,10.80,10.92,12.36,
