,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0022,0.0018,0.0073,0.0000,0.0027,0.2280,0.0000,0.0000
DCC_joint,nan,-5.201,-,1.,1.,0.0000,1.,1.,0.0000,0.0000
DCC_bivariate_loop,nan,-5.301,-0.1252,-,1.,0.0000,1.,1.,0.0000,0.0000
SW_cross_validated,nan,-4.6398,-0.6154,-0.5191,-,0.0000,1.,1.,0.0000,0.0000
SW_15,nan,-14.2274,-9.9563,-9.8098,-7.2302,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-5.0924,-0.294,-0.1783,0.3536,8.9714,-,1.,0.0000,0.0000
SW_60,nan,-3.0887,2.1592,2.2741,2.2575,11.782,2.2741,-,0.0000,0.0000
SW_120,nan,-27.9829,-24.0007,-23.7125,-15.8473,-9.4601,-20.832,-25.9478,-,0.0000
sFC,nan,-38.5361,-35.7743,-35.3288,-21.9848,-17.3783,-30.067,-37.4589,-13.7097,-
