,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
62,1.596,1.033,0.406,0.204,0.153,1.483,0.173,1.520
63,1.353,1.035,0.356,0.134,0.147,0.541,0.391,0.506
64,1.545,1.053,0.512,0.204,0.233,1.068,0.843,1.128
65,1.467,0.941,0.345,0.150,0.138,0.816,0.482,2.370
66,1.486,1.676,0.438,0.248,0.101,0.567,0.394,1.315
67,1.142,0.915,0.573,0.158,0.105,1.073,0.506,1.096
68,1.281,1.689,0.353,0.261,0.138,1.363,0.819,1.578
69,1.469,1.527,0.553,0.250,0.147,0.722,0.374,1.720
70,0.773,1.849,0.394,0.145,0.113,0.599,0.729,1.998
71,1.836,1.030,0.327,0.222,0.197,0.635,0.812,1.929
72,0.958,0.781,0.431,0.150,0.108,0.397,0.413,1.927
73,1.427,1.851,0.345,0.226,0.254,1.186,0.215,1.304
74,1.783,2.446,0.349,0.206,0.213,0.157,0.299,0.814
75,1.356,2.426,0.460,0.307,0.174,1.042,0.277,1.026
76,0.841,0.887,0.337,0.183,0.118,0.615,0.448,1.288
77,1.582,2.380,0.376,0.207,0.119,0.278,0.341,1.425
78,1.956,1.155,0.460,0.224,0.128,0.155,0.526,1.165
79,1.162,0.852,0.404,0.194,0.137,1.323,0.739,1.743
80,0.944,0.425,0.363,0.176,0.154,0.158,0.575,1.690
81,1.360,0.536,0.342,0.238,0.120,0.660,0.520,1.301
82,0.840,0.436,0.429,0.225,0.142,0.683,0.403,1.282
83,1.843,2.637,0.349,0.236,0.117,0.144,0.349,1.795
84,1.071,1.854,0.326,0.138,0.101,0.934,0.479,1.667
85,1.371,2.228,0.389,0.216,0.112,0.756,0.295,1.817
86,1.157,2.394,0.247,0.198,0.125,0.255,0.537,1.073
87,1.482,0.465,0.334,0.207,0.139,1.446,0.324,1.453
88,1.030,1.796,0.350,0.140,0.175,0.154,0.719,1.373
89,1.333,1.911,0.342,0.306,1.634,1.034,0.374,1.293
90,0.973,2.499,0.345,0.179,0.123,1.666,0.891,1.216
91,1.623,2.682,0.501,0.167,0.118,0.931,0.589,1.852
92,1.386,2.465,0.417,0.181,0.217,1.781,0.357,1.229
93,1.004,1.540,0.382,0.221,0.154,0.347,0.332,1.674
94,0.887,1.901,0.254,0.182,0.179,1.127,0.672,1.655
95,0.753,0.518,0.253,0.177,0.177,0.697,0.757,1.448
96,0.889,1.880,0.429,0.248,0.155,1.729,0.463,1.842
97,1.597,2.618,0.395,0.276,0.993,0.485,0.520,1.483
98,0.834,1.525,0.437,0.255,0.111,0.929,0.545,2.499
99,1.603,1.553,0.369,0.178,0.156,0.771,0.280,1.237
100,1.676,0.981,0.429,0.230,0.110,0.382,0.379,1.827
101,0.847,2.244,0.319,0.189,0.128,1.577,0.248,1.375
102,1.075,0.467,0.393,0.191,0.127,0.599,0.656,1.393
103,1.660,1.920,0.269,0.379,0.129,1.443,0.444,1.490
104,1.495,1.587,0.349,0.284,0.139,0.935,0.238,0.867
105,1.567,1.728,0.297,0.223,0.163,0.420,0.453,1.495
106,1.365,1.112,0.489,0.275,0.142,0.154,0.365,1.865
107,1.222,0.873,0.393,0.214,0.136,1.626,0.482,1.734
108,1.612,2.026,0.313,0.244,0.119,1.063,0.437,2.077
109,2.295,2.467,0.399,0.183,0.153,0.797,0.313,1.295
110,1.354,2.016,0.391,0.262,0.129,0.581,0.467,1.749
111,1.683,1.370,0.483,0.201,0.116,0.132,0.484,1.161
112,1.503,1.091,0.311,0.263,0.088,0.186,0.576,1.336
113,1.327,0.949,0.311,0.178,0.398,0.891,0.943,1.824
114,1.312,1.839,0.296,0.214,1.422,0.191,0.659,2.137
115,1.373,1.997,0.333,0.213,0.109,0.990,0.467,2.409
116,1.401,1.222,0.340,0.177,0.119,0.909,0.644,2.084
117,1.267,2.227,0.484,0.285,0.125,0.292,0.389,1.434
118,1.207,1.390,0.349,0.245,0.105,0.605,0.809,1.895
119,1.595,1.298,0.331,0.185,0.133,0.275,0.551,1.855
120,1.041,2.102,0.363,0.248,0.114,0.968,0.366,1.291
121,0.929,2.170,0.432,0.273,0.141,0.255,0.488,1.769
122,1.150,1.492,0.296,0.197,0.160,0.851,0.581,1.444
123,1.236,2.018,0.408,0.269,0.167,1.237,0.746,1.989
124,1.579,0.395,0.356,0.229,0.155,1.527,0.508,1.688
125,1.488,1.678,0.373,0.183,0.128,0.853,0.591,1.759
126,1.524,2.273,0.437,0.255,0.173,0.293,0.385,1.483
127,1.055,0.603,0.230,0.231,0.138,0.272,0.520,1.925
128,1.051,2.125,0.319,0.227,0.148,1.509,0.444,1.280
129,1.435,1.898,0.410,0.228,1.079,0.260,0.577,1.626
130,1.611,2.346,0.354,0.215,0.126,0.989,0.641,1.587
131,1.493,1.994,0.458,0.226,0.125,0.118,0.478,1.263
132,0.925,1.516,0.461,0.153,0.937,0.824,0.497,0.762
133,1.572,1.725,0.345,0.177,0.138,1.113,0.360,1.942
134,1.057,1.096,0.327,0.250,0.121,0.950,0.682,1.589
135,1.125,1.177,0.403,0.243,0.110,0.350,0.336,2.148
136,0.861,0.882,0.245,0.302,0.139,1.609,0.380,1.519
137,1.369,2.640,0.647,0.256,0.118,1.248,0.506,1.611
138,1.257,1.291,0.279,0.184,0.181,0.126,0.305,1.980
139,1.420,2.444,0.409,0.274,0.331,0.824,0.461,1.983
140,1.208,0.822,0.316,0.283,0.118,0.175,0.281,1.637
141,1.703,0.668,0.445,0.208,0.083,1.053,0.279,1.321
142,1.608,0.563,0.415,0.220,0.219,0.195,0.325,0.985
143,1.108,2.403,0.326,0.315,0.090,0.211,0.713,0.934
144,1.369,0.536,0.352,0.227,0.164,1.159,0.421,1.182
145,1.714,0.490,0.380,0.164,0.136,1.427,0.356,1.335
146,1.500,1.238,0.432,0.277,0.120,1.089,0.535,1.472
147,1.404,0.548,0.406,0.229,0.150,1.553,0.625,0.856
148,1.339,1.437,0.394,0.207,0.111,1.001,0.288,1.772
149,1.857,1.099,0.325,0.146,0.177,0.279,0.478,1.740
150,1.096,2.538,0.320,0.259,0.105,0.954,0.608,1.868
151,1.365,1.088,0.278,0.172,0.112,1.008,0.503,1.676
152,1.518,0.646,0.324,0.231,0.141,1.806,0.220,1.563
153,1.254,1.512,0.403,0.192,1.364,1.745,0.576,2.061
154,1.161,2.414,0.503,0.139,0.149,1.956,0.436,0.357
155,0.628,1.067,0.562,0.182,0.169,1.983,0.363,0.748
156,1.849,1.456,0.221,0.205,0.114,1.690,0.391,1.771
157,1.664,1.211,0.391,0.252,0.138,0.940,0.295,1.550
158,0.969,0.706,0.410,0.211,0.339,0.884,0.556,1.283
159,1.357,1.930,0.291,0.276,0.165,1.369,0.297,1.095
160,1.263,2.217,0.318,0.145,0.190,1.495,0.443,1.653
161,2.010,1.783,0.380,0.234,0.216,1.095,0.330,1.100
162,1.897,1.771,0.436,0.180,0.090,1.669,0.695,1.278
163,0.854,2.007,0.381,0.261,1.268,0.338,0.688,1.500
164,1.158,1.600,0.460,0.162,0.119,0.603,0.249,1.328
165,1.637,1.054,0.398,0.202,0.126,1.312,0.548,2.023
166,0.490,2.044,0.459,0.246,0.150,0.279,0.764,1.111
167,1.331,1.064,0.362,0.230,1.206,0.472,0.533,1.576
168,1.209,1.997,0.445,0.148,0.113,0.407,0.857,0.772
169,0.518,0.698,0.466,0.239,0.133,1.311,0.333,1.881
170,1.174,1.495,0.339,0.128,0.143,1.084,0.348,2.109
171,1.330,2.640,0.291,0.275,0.089,1.538,0.461,0.986
172,1.089,1.760,0.363,0.264,0.106,0.507,0.672,1.902
173,0.872,1.248,0.283,0.133,0.135,1.033,0.582,1.456
174,1.537,0.694,0.467,0.176,0.132,0.276,0.496,2.141
175,1.258,2.510,0.328,0.270,0.126,0.818,0.588,0.888
176,1.248,0.747,0.351,0.245,0.142,0.348,0.756,1.549
177,1.168,2.473,0.418,0.191,0.152,1.091,0.270,1.153
178,1.429,2.122,0.298,0.210,0.102,0.991,0.394,2.096
179,1.522,1.359,0.315,0.334,0.125,1.463,0.561,1.653
180,1.195,1.302,0.272,0.208,0.155,0.734,0.713,1.492
181,1.649,0.837,0.388,0.305,0.180,0.857,0.458,1.568
182,1.701,1.947,0.455,0.194,0.128,1.601,0.650,2.019
183,1.221,1.993,0.301,0.212,0.174,0.834,0.463,1.826
184,2.004,1.507,0.501,0.175,0.092,0.153,0.522,1.679
185,1.375,1.659,0.373,0.193,0.173,1.007,0.374,1.693
186,1.607,1.694,0.294,0.238,0.159,0.101,0.673,1.392
187,1.225,2.451,0.383,0.231,0.174,0.173,0.792,0.935
188,0.686,1.988,0.348,0.237,0.153,0.609,0.324,1.472
189,1.223,2.012,0.316,0.160,0.142,1.313,0.345,1.808
190,1.146,1.891,0.297,0.211,0.138,0.671,0.290,1.487
191,1.289,1.870,0.490,0.139,0.142,0.257,0.746,2.057
192,1.150,2.252,0.535,0.186,0.971,1.772,0.319,1.882
193,1.128,2.408,0.310,0.187,0.099,0.170,0.309,2.186
194,1.491,2.690,0.370,0.204,0.971,0.887,0.364,1.523
195,0.779,0.872,0.322,0.278,0.134,0.546,0.265,0.660
196,0.796,0.627,0.374,0.162,0.104,1.448,0.603,1.976
197,1.585,0.972,0.479,0.196,0.136,0.223,0.432,1.474
198,1.660,2.140,0.489,0.225,0.169,0.802,0.458,1.084
199,0.957,0.699,0.414,0.276,0.121,0.720,0.617,1.833
