,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
95,1.410,2.035,0.729,0.324,1.288,1.081,0.485,0.465
96,0.181,0.454,0.897,0.177,0.555,0.673,0.738,1.282
97,1.137,0.183,0.311,0.318,0.130,0.429,0.460,0.637
98,0.631,0.408,0.272,0.405,0.562,0.685,0.166,0.168
99,0.628,0.281,0.309,0.396,0.104,0.090,0.326,0.848
100,0.969,0.665,0.418,0.283,0.184,1.286,0.441,0.380
101,0.425,0.533,0.156,0.236,0.173,0.329,0.346,0.398
102,0.357,0.557,0.277,0.165,0.467,0.350,0.180,0.368
103,0.919,1.609,0.602,0.312,0.094,0.617,0.147,1.323
104,0.915,1.081,0.610,0.144,0.744,0.301,0.385,1.039
105,1.925,0.199,0.205,0.549,0.270,0.311,0.893,1.176
106,1.039,0.621,0.436,0.378,0.376,0.070,0.590,1.137
107,0.764,1.111,0.380,0.167,0.203,0.909,0.703,0.583
108,0.876,0.854,0.240,0.216,1.296,0.160,0.907,0.697
109,1.438,0.458,0.212,0.313,0.203,0.263,0.741,0.472
110,1.037,0.436,0.480,0.168,0.883,0.563,0.283,0.495
111,0.689,0.974,0.228,0.277,1.073,0.552,0.670,0.502
112,1.237,0.505,0.426,0.191,0.359,1.006,0.285,1.495
113,1.352,0.154,0.163,0.151,1.246,0.056,0.428,0.613
114,1.377,0.297,0.448,0.175,0.136,0.168,0.685,0.489
115,1.205,0.478,0.630,0.233,0.092,0.453,0.310,0.547
116,1.129,0.161,0.301,0.336,0.176,0.329,0.385,1.207
117,1.008,0.241,0.346,0.261,0.440,0.880,0.911,0.626
118,1.246,0.483,0.169,0.273,0.155,0.383,0.149,1.170
119,0.712,0.911,0.196,0.138,0.112,0.259,0.388,0.340
120,0.493,0.573,0.163,0.309,0.130,0.296,0.116,1.550
121,1.217,1.152,0.141,0.152,0.165,0.600,0.234,0.579
122,1.584,0.716,0.643,0.353,0.219,0.387,0.457,0.514
123,0.360,0.411,0.452,0.296,0.261,0.944,0.509,0.781
124,0.635,0.273,0.317,0.167,0.233,1.220,1.003,0.245
125,0.982,0.453,0.224,0.184,0.263,0.807,0.335,0.552
126,0.395,0.470,0.587,0.139,0.103,0.928,0.393,0.391
127,0.871,0.389,0.187,0.247,0.697,0.241,0.715,1.289
128,0.258,0.216,0.231,0.323,0.157,0.493,0.189,1.708
129,1.227,0.575,0.335,0.264,0.068,1.250,0.656,1.003
130,1.512,1.352,0.410,0.112,0.270,0.613,0.484,0.735
131,0.720,0.597,0.379,0.248,0.382,0.244,0.226,0.270
132,0.860,0.734,0.472,0.179,0.845,0.601,0.199,0.671
133,0.445,0.589,1.090,0.385,0.159,0.070,0.617,0.992
134,0.862,0.395,0.419,0.208,0.065,0.301,0.325,0.635
135,0.608,0.127,0.106,0.162,0.230,0.152,0.219,0.308
136,0.523,0.509,0.187,0.348,0.623,0.404,0.600,0.527
137,0.446,0.571,0.138,0.173,0.157,1.415,0.237,1.299
138,0.813,0.597,0.500,0.174,0.117,0.087,0.365,1.079
139,0.579,0.796,0.461,0.160,0.112,0.182,0.577,0.511
140,1.315,1.004,0.571,0.282,0.683,0.509,0.258,0.828
141,0.671,0.563,0.264,0.308,0.134,0.532,0.452,0.616
142,1.024,0.819,0.301,0.349,0.225,0.072,0.650,0.348
143,0.682,0.387,0.516,0.438,0.164,0.417,0.451,0.547
144,1.613,0.351,0.329,0.140,0.151,0.599,0.511,0.322
145,1.551,0.387,0.361,0.332,0.161,0.865,0.337,0.103
146,1.113,0.316,0.393,0.297,0.161,0.233,0.450,0.758
147,1.416,0.202,0.422,0.329,0.094,0.210,0.366,0.666
148,0.186,0.717,0.148,0.407,0.118,1.080,0.402,1.197
149,0.381,0.084,0.275,0.172,0.152,0.654,0.453,0.515
150,1.289,0.202,0.368,0.221,0.145,0.158,0.387,0.571
151,1.160,0.669,1.025,0.202,0.204,0.646,0.818,0.959
152,1.539,1.288,0.427,0.189,0.203,1.164,0.131,0.467
153,1.882,0.305,0.384,0.205,0.461,0.347,0.610,1.035
154,0.749,0.227,0.315,0.314,0.798,0.260,0.555,0.790
155,1.233,0.324,0.266,0.162,0.107,0.470,0.471,0.489
156,0.584,0.632,0.189,0.097,0.798,0.655,0.902,1.056
157,0.765,0.413,0.169,0.171,1.037,0.267,0.161,0.696
158,1.129,1.968,0.289,0.204,0.203,0.424,0.439,0.380
159,0.631,1.567,0.176,0.337,1.342,0.138,0.270,0.868
160,1.046,0.246,0.291,0.189,0.141,0.370,0.628,0.869
161,0.889,0.363,0.327,0.159,0.246,1.090,0.246,1.164
162,0.197,0.876,0.256,0.164,0.081,0.636,0.172,0.357
163,1.211,0.294,0.322,0.162,0.670,0.209,0.477,0.401
164,0.993,0.483,0.812,0.155,0.084,0.353,0.675,0.615
165,0.719,0.184,0.384,1.148,0.127,0.819,0.708,0.483
166,0.636,0.224,0.313,0.314,0.146,1.088,0.263,0.544
167,0.419,0.605,0.340,0.146,0.390,0.827,0.208,0.655
168,0.631,0.986,0.220,0.417,0.298,0.672,0.630,1.215
169,0.193,0.973,0.156,0.245,0.722,0.608,0.618,1.727
170,0.128,1.475,0.741,0.194,0.120,0.535,0.697,0.394
171,0.751,0.455,0.365,0.098,0.142,0.409,0.225,0.601
172,0.268,0.268,0.213,0.120,0.142,0.680,0.816,0.854
173,1.041,1.125,0.375,0.397,1.528,0.075,0.502,0.808
174,0.647,0.461,0.326,0.269,0.586,0.603,0.214,0.632
175,0.166,1.178,0.370,0.327,0.146,0.540,0.268,0.459
176,0.891,1.308,0.346,0.189,0.132,1.288,0.778,0.506
177,0.391,0.244,0.206,0.221,0.308,0.793,0.259,0.879
178,0.791,0.517,0.349,0.214,0.276,1.415,0.602,0.640
179,1.173,0.423,0.438,0.134,0.787,1.272,0.400,0.508
180,0.318,0.313,0.210,0.150,0.189,0.468,0.244,0.315
181,1.153,1.080,0.277,0.126,0.239,0.421,1.123,0.251
182,0.764,0.766,0.461,0.180,0.283,0.110,0.246,0.707
183,0.411,0.108,0.520,0.120,0.157,0.374,0.285,0.403
184,0.475,1.561,0.154,0.267,1.299,0.108,0.303,0.348
185,0.483,1.333,0.450,0.241,1.263,0.873,0.268,1.344
186,1.744,0.384,0.559,0.276,0.948,1.090,0.365,1.269
187,0.961,0.541,0.318,0.288,0.164,0.196,0.211,0.809
188,0.496,0.201,0.281,0.383,0.173,0.212,0.222,0.539
189,0.362,0.207,0.485,0.148,1.208,0.935,0.459,0.309
190,0.655,0.365,0.275,0.170,0.787,0.528,0.401,1.344
191,1.169,0.486,0.592,0.315,0.189,0.747,0.270,0.289
192,1.231,0.636,0.909,0.119,0.189,0.635,0.744,0.320
193,1.361,1.016,0.275,0.298,0.168,0.452,0.211,0.188
194,0.479,0.630,0.626,0.243,0.068,0.720,0.439,0.394
195,1.223,0.290,0.399,0.208,0.157,1.093,0.206,0.538
196,1.837,0.439,0.222,0.143,0.407,0.212,0.311,0.857
197,0.165,0.345,0.416,0.180,0.128,0.668,0.437,0.823
198,0.501,0.275,0.205,0.296,0.234,1.597,0.405,0.513
199,1.411,0.414,0.372,0.197,0.094,1.085,0.354,1.111
