,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
71,0.893,0.924,0.836,0.854,0.811,0.883,0.970,0.879
72,0.907,0.911,0.832,0.921,0.805,0.844,0.810,0.797
73,0.842,0.852,0.817,0.833,0.779,0.876,0.902,0.948
74,1.115,0.927,0.842,0.871,0.803,0.839,0.887,0.886
75,0.864,0.822,0.856,0.720,0.902,0.857,0.892,0.795
76,0.883,0.906,0.797,0.871,0.836,0.852,0.914,0.943
77,0.826,0.936,0.946,0.851,0.841,0.812,0.872,0.802
78,0.861,0.864,0.859,0.793,0.804,0.872,0.872,0.916
79,0.805,0.943,0.827,0.869,0.816,0.812,0.885,0.833
80,0.902,1.008,0.893,0.934,0.789,0.868,0.957,0.768
81,0.899,0.843,0.991,0.897,0.696,0.801,0.868,0.850
82,0.780,0.934,0.842,0.788,0.846,0.832,0.869,0.842
83,0.729,0.900,0.830,0.947,1.034,0.902,0.959,0.938
84,0.886,1.013,0.898,0.797,0.775,1.074,0.857,0.813
85,0.711,0.975,0.799,0.971,0.836,0.806,0.851,0.876
86,0.735,1.085,1.163,0.962,0.749,0.887,0.937,0.844
87,0.910,0.825,0.832,0.915,1.018,0.894,0.916,0.857
88,0.859,0.948,0.955,0.854,0.886,0.762,0.880,0.861
89,0.799,0.935,0.855,0.786,0.963,0.889,0.878,0.829
90,0.903,0.914,0.847,0.863,0.852,0.903,0.941,0.975
91,0.817,0.937,0.796,0.841,0.936,1.005,1.059,0.876
92,0.860,0.776,0.983,0.796,0.837,0.826,0.904,0.877
93,0.843,0.922,1.026,0.772,0.780,0.936,0.808,0.910
94,0.823,0.829,0.918,0.823,0.873,0.811,0.794,0.922
95,0.850,0.848,0.997,1.043,0.906,0.851,0.901,0.937
96,0.808,0.979,0.888,0.871,0.921,0.868,0.888,0.853
97,0.858,0.917,0.821,0.961,0.765,1.025,0.883,0.959
98,0.893,0.866,0.890,0.955,0.938,0.846,0.894,0.788
99,0.928,0.915,0.845,0.902,0.796,0.746,0.970,0.855
100,0.851,0.948,0.971,1.020,0.772,0.916,0.835,0.915
101,0.841,1.070,0.842,0.779,0.831,0.981,0.942,0.791
102,0.941,0.915,0.873,0.762,0.899,0.948,0.902,0.861
103,0.846,0.864,0.990,0.979,0.749,0.883,0.899,0.851
104,0.803,1.104,0.950,0.759,0.928,0.843,0.904,0.861
105,0.860,0.850,0.792,0.980,0.803,0.945,0.919,0.939
106,0.815,0.911,0.884,0.928,1.150,0.782,0.887,0.949
107,0.894,0.954,0.924,0.783,0.862,0.840,0.904,0.947
108,0.922,0.997,0.854,0.797,0.851,0.872,0.909,0.904
109,0.882,0.889,0.909,0.940,0.871,0.926,0.804,0.879
110,0.873,0.865,0.806,0.775,0.885,0.885,0.939,0.817
111,0.964,0.892,0.809,0.877,0.876,0.886,0.966,1.119
112,0.972,0.939,0.970,0.798,1.238,0.831,0.936,0.864
113,0.877,0.854,0.811,0.847,0.848,0.810,0.917,0.928
114,0.885,0.885,0.904,0.786,0.720,0.821,0.909,1.106
115,0.866,0.996,1.114,0.863,0.795,0.867,0.920,0.768
116,0.873,0.789,1.015,0.901,0.867,0.782,0.970,0.890
117,0.963,0.960,0.807,0.953,0.852,0.832,0.871,0.869
118,0.867,1.029,0.755,0.820,0.830,0.848,0.834,0.917
119,0.890,0.921,0.861,0.838,0.772,0.892,0.886,0.951
120,0.890,0.909,0.776,0.920,0.781,0.785,0.816,0.845
121,0.837,0.884,0.909,0.793,0.933,0.868,0.915,0.866
122,0.856,0.941,0.863,1.383,0.847,0.876,0.926,0.887
123,0.752,0.856,0.899,1.003,0.990,0.766,1.069,0.882
124,0.802,1.045,0.870,0.844,0.883,0.832,0.877,0.813
125,0.853,0.968,0.857,0.838,0.884,0.829,0.886,0.921
126,0.876,0.949,0.873,0.884,0.789,0.876,0.782,0.870
127,0.875,0.784,0.904,0.827,0.932,0.808,1.076,0.847
128,0.824,0.843,0.907,0.833,0.874,0.923,0.878,0.871
129,0.872,1.056,0.723,0.901,0.741,0.856,0.825,0.835
130,0.833,0.856,0.919,0.853,0.876,0.864,1.206,0.867
131,0.906,0.848,0.832,1.008,1.107,0.803,0.894,0.951
132,0.876,0.934,0.869,0.843,0.873,0.908,0.832,0.976
133,0.874,1.175,0.849,0.978,0.833,0.714,0.888,1.006
134,0.902,0.915,0.886,0.848,0.778,0.891,1.093,0.843
135,0.786,0.802,0.824,0.858,0.891,0.810,0.852,0.892
136,1.024,0.828,0.839,0.948,0.866,1.084,0.883,0.986
137,0.760,0.941,0.846,0.851,0.804,0.850,0.904,0.823
138,0.943,0.828,1.202,0.774,0.803,0.779,0.904,0.975
139,0.854,0.979,0.908,0.781,0.786,0.804,0.900,0.890
140,0.862,0.824,0.929,0.964,0.776,0.876,0.780,0.982
141,0.832,0.893,0.951,0.890,0.808,0.781,0.757,1.236
142,0.877,0.857,0.824,0.849,0.990,0.769,1.248,0.996
143,0.993,0.844,0.851,0.846,0.901,1.032,0.972,0.916
144,0.894,0.896,0.894,0.862,0.809,0.937,0.984,0.891
145,0.868,0.929,0.823,0.912,0.842,1.115,0.958,0.717
146,0.805,0.982,0.875,0.854,0.831,1.029,0.855,0.841
147,0.850,0.958,1.065,0.911,0.774,0.845,1.124,0.966
148,0.724,0.940,0.833,0.940,0.750,0.875,0.813,0.785
149,0.868,0.882,0.841,0.959,0.855,0.864,1.019,0.866
150,0.873,0.979,0.904,0.843,0.773,0.758,1.037,0.828
151,0.869,0.991,0.873,0.860,1.054,0.909,0.887,1.149
152,0.854,0.902,0.874,0.839,0.766,0.854,0.868,0.875
153,0.833,0.851,0.907,0.804,0.832,1.203,0.880,0.921
154,0.889,0.824,0.789,0.904,0.838,0.820,0.890,0.878
155,0.905,0.855,0.823,0.816,0.806,0.833,0.810,0.818
156,0.838,0.829,0.849,0.831,0.814,0.895,0.892,0.884
157,0.862,0.927,0.868,0.816,0.888,0.871,0.905,0.893
158,0.848,0.825,1.001,0.851,0.886,0.926,1.009,1.007
159,0.861,0.870,0.849,0.924,0.896,0.852,1.021,0.878
160,0.810,0.838,0.899,0.802,0.802,0.998,0.796,0.932
161,0.923,1.074,0.844,0.801,1.012,0.771,0.886,0.903
162,0.837,0.817,0.781,0.806,0.798,0.869,0.884,1.051
163,0.825,0.960,0.897,0.797,0.836,0.800,1.123,0.860
164,0.871,0.862,0.885,0.838,0.702,0.864,0.873,0.811
165,0.905,0.925,0.886,0.814,0.852,0.839,0.850,0.922
166,0.748,0.833,0.918,0.847,0.845,0.860,0.894,0.937
167,0.908,0.980,0.869,0.767,1.109,0.911,0.817,0.849
168,0.821,0.886,0.861,1.595,0.884,0.949,0.874,0.763
169,0.862,0.840,0.793,0.859,0.912,0.777,0.892,0.861
170,0.703,0.840,0.822,0.889,0.841,0.846,0.905,1.021
171,0.895,1.085,0.874,0.749,0.755,0.907,0.845,0.901
172,0.903,0.835,0.825,0.750,0.747,0.986,0.902,0.822
173,0.839,0.910,0.946,0.945,0.848,0.765,0.901,0.893
174,0.914,0.845,0.837,0.888,0.997,0.870,0.812,0.912
175,0.767,0.943,0.910,0.914,0.825,0.797,0.890,0.853
176,0.969,0.883,0.989,0.832,0.797,0.858,0.908,0.959
177,0.896,0.922,0.919,0.881,0.989,0.755,0.906,0.867
178,0.806,0.911,1.002,0.814,0.931,0.828,1.005,0.902
179,0.829,0.881,0.874,0.722,0.881,0.892,1.046,0.980
180,0.859,0.833,0.867,0.837,0.903,1.240,1.184,0.807
181,0.870,0.864,0.834,0.770,0.988,0.916,0.974,0.877
182,0.878,0.761,0.894,0.850,0.867,0.795,0.901,0.906
183,0.767,0.814,0.818,0.751,0.822,0.767,0.845,0.838
184,0.882,0.835,0.854,0.986,0.855,0.753,0.961,0.889
185,0.877,0.837,0.818,0.846,0.921,0.885,0.824,0.901
186,0.856,0.930,0.922,0.940,0.846,0.802,0.921,0.883
187,0.904,0.916,0.804,0.878,0.850,0.912,0.867,0.939
188,0.872,0.927,0.992,1.031,0.857,0.976,0.941,0.858
189,0.687,0.838,0.904,0.785,0.854,0.835,0.919,0.849
190,1.410,0.944,0.759,0.857,0.798,0.937,0.907,0.833
191,0.857,0.872,0.926,0.909,0.830,0.864,1.006,1.001
192,0.965,0.993,0.808,0.768,0.805,0.834,0.856,0.893
193,0.914,0.953,0.923,0.913,0.702,0.839,0.885,1.021
194,0.817,0.972,1.017,0.836,0.787,0.870,0.871,0.901
195,0.816,0.932,0.862,0.876,0.773,0.836,0.966,0.954
196,0.850,0.869,0.868,0.822,0.876,0.742,0.916,0.844
197,0.731,1.142,0.854,0.806,0.770,0.947,0.942,0.807
198,0.789,0.857,0.812,1.259,0.801,0.885,0.957,0.948
199,0.853,1.076,0.928,0.809,0.797,0.909,0.781,0.893
