,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-10.0596,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-11.4142,-1.8062,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0523
SW_cross_validated,nan,-23.8501,-13.0844,-10.6375,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-67.9391,-53.9948,-49.1631,-40.2294,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-43.671,-31.6388,-28.1972,-18.331,21.6746,-,0.0000,0.0000,0.0000
SW_60,nan,-29.3033,-18.2363,-15.5303,-5.1305,34.9035,13.1434,-,0.0000,0.0000
SW_120,nan,-21.5878,-11.4637,-9.2162,1.0318,39.2855,18.5191,5.9309,-,0.0000
sFC,nan,-8.5483,1.4671,3.2065,14.5929,55.7302,33.2352,19.7637,12.8978,-
