,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.95,-2.67,6.77,33.56,20.84,10.57,5.22,-6.28
DCC_joint,,-3.95,,1.22,10.85,36.86,24.70,14.54,8.91,-2.24
DCC_bivariate_loop,,-2.67,1.22,,9.43,35.55,23.22,13.12,7.66,-3.45
SW_cross_validated,,6.77,10.85,9.43,,28.42,14.72,4.06,-1.00,-13.40
SW_15,,33.56,36.86,35.55,28.42,,-15.10,-24.67,-27.85,-39.12
SW_30,,20.84,24.70,23.22,14.72,-15.10,,-10.58,-14.66,-27.29
SW_60,,10.57,14.54,13.12,4.06,-24.67,-10.58,,-4.72,-17.08
SW_120,,5.22,8.91,7.66,-1.00,-27.85,-14.66,-4.72,,-11.15
sFC,,-6.28,-2.24,-3.45,-13.40,-39.12,-27.29,-17.08,-11.15,
