,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.56,0.45,0.45,1.61,0.69,1.18,0.81,0.40
DCC_joint,,0.56,,0.04,0.95,1.94,1.08,1.67,1.24,0.21
DCC_bivariate_loop,,0.45,0.04,,0.83,1.84,0.99,1.50,1.13,0.14
SW_cross_validated,,0.45,0.95,0.83,,1.25,0.31,0.67,0.39,0.83
SW_15,,1.61,1.94,1.84,1.25,,0.89,0.74,0.87,1.87
SW_30,,0.69,1.08,0.99,0.31,0.89,,0.26,0.06,0.98
SW_60,,1.18,1.67,1.50,0.67,0.74,0.26,,0.21,1.59
SW_120,,0.81,1.24,1.13,0.39,0.87,0.06,0.21,,1.14
sFC,,0.40,0.21,0.14,0.83,1.87,0.98,1.59,1.14,
