,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,16.31,18.17,-4.19,-5.34,-6.68,5.79,27.02,203.11
DCC_joint,,16.31,,2.00,-22.32,-24.23,-27.82,-15.77,10.69,234.20
DCC_bivariate_loop,,18.17,2.00,,-24.39,-26.40,-30.28,-18.46,8.52,236.30
SW_cross_validated,,-4.19,-22.32,-24.39,,-1.11,-2.23,12.01,35.05,235.41
SW_15,,-5.34,-24.23,-26.40,-1.11,,-1.06,13.97,37.89,250.61
SW_30,,-6.68,-27.82,-30.28,-2.23,-1.06,,17.53,44.52,305.34
SW_60,,5.79,-15.77,-18.46,12.01,13.97,17.53,,34.11,407.99
SW_120,,27.02,10.69,8.52,35.05,37.89,44.52,34.11,,310.45
sFC,,203.11,234.20,236.30,235.41,250.61,305.34,407.99,310.45,
