,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.3177e-21,2.6831e-26,1.0200e-78,4.6180e-221,6.9503e-154,2.0634e-101,5.5220e-69,2.7091e-16
DCC_joint,,2.3177e-21,,7.1637e-02,8.6858e-33,2.9555e-185,1.0767e-110,1.9069e-54,1.7456e-26,1.4314e-01
DCC_bivariate_loop,,2.6831e-26,7.1637e-02,,1.9954e-23,3.6726e-171,6.4391e-97,7.3781e-43,1.8050e-18,1.4520e-03
SW_cross_validated,,1.0200e-78,8.6858e-33,1.9954e-23,,2.5998e-142,7.4198e-55,4.5259e-07,3.0278e-01,6.1629e-39
SW_15,,4.6180e-221,2.9555e-185,3.6726e-171,2.5998e-142,,2.3245e-69,3.5174e-123,4.9567e-139,4.3636e-190
SW_30,,6.9503e-154,1.0767e-110,6.4391e-97,7.4198e-55,2.3245e-69,,5.0446e-33,1.1372e-55,7.1501e-117
SW_60,,2.0634e-101,1.9069e-54,7.3781e-43,4.5259e-07,3.5174e-123,5.0446e-33,,6.5456e-09,4.5164e-61
SW_120,,5.5220e-69,1.7456e-26,1.8050e-18,3.0278e-01,4.9567e-139,1.1372e-55,6.5456e-09,,4.8157e-32
sFC,,2.7091e-16,1.4314e-01,1.4520e-03,6.1629e-39,4.3636e-190,7.1501e-117,4.5164e-61,4.8157e-32,
