,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.59,-4.53,4.53,16.06,6.88,11.75,8.13,-4.02
DCC_joint,,-5.59,,0.44,9.49,19.37,10.77,16.68,12.37,2.13
DCC_bivariate_loop,,-4.53,0.44,,8.29,18.36,9.86,14.99,11.25,1.36
SW_cross_validated,,4.53,9.49,8.29,,12.46,3.08,6.73,3.95,-8.33
SW_15,,16.06,19.37,18.36,12.46,,-8.86,-7.45,-8.69,-18.74
SW_30,,6.88,10.77,9.86,3.08,-8.86,,2.59,0.57,-9.83
SW_60,,11.75,16.68,14.99,6.73,-7.45,2.59,,-2.10,-15.92
SW_120,,8.13,12.37,11.25,3.95,-8.69,0.57,-2.10,,-11.45
sFC,,-4.02,2.13,1.36,-8.33,-18.74,-9.83,-15.92,-11.45,
