,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.18,1.31,5.40,3.16,1.82,1.15,0.15
DCC_bivariate_loop,,,0.18,,1.06,4.92,2.82,1.55,0.92,0.32
SW_cross_validated,,,1.31,1.06,,4.02,1.83,0.51,0.10,1.46
SW_15,,,5.40,4.92,4.02,,2.17,3.49,3.93,5.57
SW_30,,,3.16,2.82,1.83,2.17,,1.31,1.85,3.32
SW_60,,,1.82,1.55,0.51,3.49,1.31,,0.59,1.98
SW_120,,,1.15,0.92,0.10,3.93,1.85,0.59,,1.29
sFC,,,0.15,0.32,1.46,5.57,3.32,1.98,1.29,
