,0,1,2,3
828862,0.305,0.290,0.247,0.221
832651,0.225,0.223,0.211,0.273
833148,0.331,0.292,0.300,0.271
833249,0.290,0.390,0.426,0.414
835657,0.356,0.360,0.283,0.248
837560,0.313,0.400,0.339,0.373
837964,0.432,0.533,0.440,0.395
841349,0.255,0.235,0.246,0.254
843151,0.242,0.357,0.282,0.275
844961,0.301,0.317,0.325,0.285
845458,0.318,0.304,0.258,0.317
849264,0.252,0.291,0.246,0.254
849971,0.233,0.244,0.232,0.250
852455,0.332,0.353,0.296,0.406
856968,0.259,0.331,0.332,0.319
867468,0.346,0.295,0.338,0.248
869472,0.496,0.352,0.353,0.332
870861,0.334,0.382,0.299,0.361
871762,0.292,0.315,0.327,0.343
872562,0.306,0.305,0.335,0.281
872764,0.254,0.280,0.262,0.254
873968,0.239,0.227,0.269,0.265
877269,0.342,0.253,0.284,0.359
878776,0.327,0.333,0.601,0.375
878877,0.286,0.292,0.280,0.305
880157,0.254,0.277,0.264,0.260
882161,0.216,0.220,0.272,0.251
884064,0.374,0.330,0.287,0.316
886674,0.272,0.279,0.250,0.271
888678,0.354,0.258,0.309,0.303
891667,0.244,0.264,0.282,0.356
894067,0.341,0.374,0.297,0.262
894774,0.293,0.306,0.341,0.327
898176,0.373,0.375,0.449,0.460
901038,0.373,0.283,0.337,0.283
901442,0.313,0.277,0.257,0.276
902242,0.257,0.338,0.371,0.311
905147,0.232,0.269,0.251,0.267
907656,0.393,0.242,0.266,0.320
908860,0.267,0.255,0.251,0.284
910241,0.311,0.322,0.318,0.247
910443,0.335,0.416,0.382,0.327
911849,0.262,0.278,0.295,0.258
912447,0.328,0.307,0.275,0.304
917558,0.372,0.486,0.333,0.334
919966,0.319,0.381,0.280,0.378
922854,0.341,0.333,0.321,0.344
923755,0.328,0.356,0.321,0.304
926862,0.215,0.299,0.254,0.324
927359,0.245,0.249,0.266,0.303
930449,0.250,0.325,0.295,0.324
933253,0.321,0.246,0.247,0.368
942658,0.399,0.396,0.284,0.246
943862,0.299,0.380,0.324,0.311
947668,0.407,0.310,0.407,0.400
952863,0.320,0.312,0.247,0.297
955465,0.256,0.258,0.223,0.244
957974,0.327,0.309,0.223,0.239
958976,0.362,0.394,0.315,0.361
962058,0.328,0.283,0.320,0.274
965367,0.314,0.239,0.295,0.298
965771,0.252,0.288,0.255,0.612
966975,0.340,0.350,0.262,0.242
969476,0.284,0.328,0.309,0.331
970764,0.429,0.422,0.336,0.337
971160,0.230,0.308,0.225,0.218
978578,0.240,0.286,0.278,0.278
979984,0.346,0.386,0.383,0.392
983773,0.257,0.288,0.280,0.282
987074,0.277,0.277,0.221,0.247
987983,0.251,0.249,0.243,0.321
989987,0.272,0.265,0.275,0.271
990366,0.300,0.275,0.236,0.279
991267,0.259,0.301,0.210,0.249
992673,0.283,0.277,0.355,0.288
993675,0.422,0.462,0.385,0.334
994273,0.247,0.279,0.285,0.262
996782,0.302,0.269,0.261,0.273
