,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.12,-0.82,5.79,13.34,8.32,5.05,6.68,-4.18
SVWP,0.12,,-0.88,5.42,12.27,7.63,4.65,5.95,-3.88
DCC_joint,-0.82,-0.88,,5.95,12.30,8.02,5.25,6.47,-2.27
SW_cross_validated,5.79,5.42,5.95,,5.11,1.01,-1.20,-1.28,-10.50
SW_15,13.34,12.27,12.30,5.11,,-5.20,-7.23,-9.62,-25.53
SW_30,8.32,7.63,8.02,1.01,-5.20,,-2.58,-3.25,-17.19
SW_60,5.05,4.65,5.25,-1.20,-7.23,-2.58,,0.17,-10.66
SW_120,6.68,5.95,6.47,-1.28,-9.62,-3.25,0.17,,-20.39
sFC,-4.18,-3.88,-2.27,-10.50,-25.53,-17.19,-10.66,-20.39,
