,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,0.59,1.41,3.35,1.40,0.69,2.42,8.46
SVWP,0.06,,0.73,1.42,3.52,1.43,0.68,2.57,9.49
DCC_joint,0.59,0.73,,2.17,5.05,2.40,1.75,4.34,16.89
SW_cross_validated,1.41,1.42,2.17,,1.48,0.18,0.99,0.46,5.17
SW_15,3.35,3.52,5.05,1.48,,1.93,3.27,1.48,4.72
SW_30,1.40,1.43,2.40,0.18,1.93,,0.95,0.80,6.85
SW_60,0.69,0.68,1.75,0.99,3.27,0.95,,2.19,11.08
SW_120,2.42,2.57,4.34,0.46,1.48,0.80,2.19,,8.89
sFC,8.46,9.49,16.89,5.17,4.72,6.85,11.08,8.89,
