,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,7.5573e-01,1.2150e-01,1.8950e-05,9.7589e-10,7.7958e-06,2.1907e-06,1.2884e-05,2.8008e-02
SVWP,7.5573e-01,,1.7003e-01,3.8452e-06,2.3868e-10,2.5774e-06,3.5603e-07,2.3835e-06,3.4046e-02
DCC_joint,1.2150e-01,1.7003e-01,,2.2873e-07,3.8922e-11,3.1059e-07,2.0824e-08,1.3247e-07,5.4105e-01
SW_cross_validated,1.8950e-05,3.8452e-06,2.2873e-07,,5.6897e-06,1.2908e-01,4.6213e-01,9.8217e-01,1.1692e-08
SW_15,9.7589e-10,2.3868e-10,3.8922e-11,5.6897e-06,,1.5826e-03,1.1975e-05,4.3599e-06,3.6008e-12
SW_30,7.7958e-06,2.5774e-06,3.1059e-07,1.2908e-01,1.5826e-03,,3.0157e-01,1.2653e-01,5.0829e-08
SW_60,2.1907e-06,3.5603e-07,2.0824e-08,4.6213e-01,1.1975e-05,3.0157e-01,,4.6161e-01,6.4885e-10
SW_120,1.2884e-05,2.3835e-06,1.3247e-07,9.8217e-01,4.3599e-06,1.2653e-01,4.6161e-01,,5.3943e-09
sFC,2.8008e-02,3.4046e-02,5.4105e-01,1.1692e-08,3.6008e-12,5.0829e-08,6.4885e-10,5.3943e-09,
