,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-1.08,-1.73,-1.43,-1.17,-1.51,-1.53,-1.31,-0.21
SVWP,-1.08,,-1.17,-0.52,0.04,-0.70,-0.74,-0.26,2.12
DCC_joint,-1.73,-1.17,,5.32,8.10,3.41,3.81,7.50,43.36
SW_cross_validated,-1.43,-0.52,5.32,,3.53,-1.20,-1.71,1.94,27.64
SW_15,-1.17,0.04,8.10,3.53,,-4.32,-5.09,-1.91,16.02
SW_30,-1.51,-0.70,3.41,-1.20,-4.32,,-0.27,2.96,24.57
SW_60,-1.53,-0.74,3.81,-1.71,-5.09,-0.27,,3.78,33.97
SW_120,-1.31,-0.26,7.50,1.94,-1.91,2.96,3.78,,25.08
sFC,-0.21,2.12,43.36,27.64,16.02,24.57,33.97,25.08,
