,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.0006,0.0000,0.0000,0.003,0.0001,0.0201
SVWP,-0.1198,-,1.,0.0014,0.0000,0.0000,0.0071,0.0005,0.0393
DCC_joint,0.8172,0.8845,-,0.0004,0.0000,0.0000,0.0019,0.0002,1.
SW_cross_validated,-5.79,-5.4159,-5.9509,-,0.0026,1.,1.,1.,0.0000
SW_15,-13.344,-12.2705,-12.3029,-5.1083,-,0.0022,0.0000,0.0000,0.0000
SW_30,-8.3193,-7.6266,-8.0244,-1.0092,5.2023,-,0.6777,0.1597,0.0000
SW_60,-5.0525,-4.6526,-5.2534,1.1962,7.2315,2.5813,-,1.,0.0000
SW_120,-6.6789,-5.9457,-6.4678,1.2816,9.6207,3.251,-0.1716,-,0.0000
sFC,4.184,3.8817,2.2716,10.4973,25.5286,17.1914,10.6584,20.3912,-
