,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
106,63,95,31,29,21,43,21,171
107,47,99,29,25,21,23,61,57
108,167,119,23,25,21,51,27,71
109,45,105,27,29,21,35,45,153
110,89,179,21,27,29,57,25,61
111,177,169,29,23,25,63,21,87
112,73,157,29,27,23,43,21,167
113,111,129,33,21,29,39,21,25
114,125,175,27,21,23,55,45,63
115,109,155,27,27,21,49,21,35
116,47,139,33,21,23,37,21,177
117,179,169,27,25,21,37,21,59
118,179,155,33,27,27,21,25,179
119,101,39,35,27,27,35,21,65
120,179,179,37,25,21,69,25,107
121,179,113,23,31,27,23,63,169
122,107,161,35,31,21,33,21,43
123,113,143,31,21,27,29,21,93
124,171,35,27,33,21,21,21,177
125,171,161,35,35,23,75,25,91
126,129,139,27,23,21,43,85,79
127,119,133,25,33,25,39,21,105
128,155,99,41,27,21,47,27,177
129,161,137,23,21,25,31,35,41
130,73,123,25,31,27,49,25,163
131,159,129,25,23,21,41,23,41
132,79,177,33,25,23,63,21,159
133,179,155,35,25,27,47,21,31
134,113,75,33,27,23,51,87,79
135,179,177,21,25,25,45,51,119
136,169,161,23,27,21,41,21,179
137,167,63,27,23,21,47,23,163
138,37,165,37,27,21,45,43,73
139,57,165,25,27,21,35,85,103
140,137,167,27,29,27,49,81,53
141,53,171,35,25,21,49,21,55
142,133,171,43,21,23,57,23,93
143,159,121,39,21,23,33,31,175
144,179,171,33,31,21,37,21,101
145,107,167,29,21,23,33,83,171
146,179,133,39,23,23,43,29,179
147,105,177,47,21,21,31,85,179
148,177,135,27,29,21,41,89,161
149,173,177,33,23,23,71,23,153
150,47,111,23,33,21,41,21,41
151,179,47,37,29,29,39,23,59
152,179,103,25,33,21,43,25,149
153,157,177,25,25,29,25,47,179
154,129,177,23,29,21,45,75,139
155,177,123,39,25,21,45,23,33
156,177,179,33,29,25,55,67,161
157,175,65,25,25,31,41,87,49
158,107,175,27,25,23,57,85,51
159,179,175,37,27,25,47,53,123
160,175,81,35,27,21,57,43,157
161,127,149,43,39,25,47,35,35
162,91,117,39,25,21,23,21,109
163,133,159,23,29,27,33,23,179
164,115,111,31,29,27,33,23,179
165,171,179,33,29,27,45,75,175
166,121,161,35,31,23,57,73,61
167,81,157,23,27,21,37,23,143
168,165,51,33,27,27,41,25,163
169,167,161,27,25,21,43,29,169
170,121,123,47,21,21,43,87,173
171,169,41,39,29,23,43,21,177
172,141,131,25,27,21,43,27,171
173,141,179,33,27,23,49,27,25
174,165,179,45,23,21,27,25,99
175,167,147,35,39,21,35,57,179
176,163,133,43,21,25,37,85,53
177,89,161,29,29,23,27,85,177
178,105,175,39,31,21,33,31,81
179,141,133,31,23,23,31,31,31
180,113,177,35,29,29,27,83,179
181,175,151,29,41,23,47,21,169
182,139,123,29,21,21,79,23,39
183,87,179,43,31,25,43,87,179
184,123,99,27,21,21,37,27,179
185,159,155,45,33,23,45,75,69
186,133,141,31,39,25,35,85,73
187,61,177,27,21,21,39,25,173
188,157,161,33,33,23,51,21,177
189,179,171,37,25,21,35,21,47
190,179,91,29,29,25,23,31,25
191,175,153,21,35,23,55,43,79
192,179,179,25,21,21,37,85,93
193,99,149,37,27,21,49,25,167
194,89,129,23,31,27,47,69,159
195,139,173,45,21,23,63,29,131
196,175,179,25,37,21,49,41,61
197,163,173,23,21,21,43,21,179
198,141,147,23,21,21,29,27,179
199,57,141,23,21,25,47,87,93
