,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.000,0.000,0.925,0.083,0.000,0.969,0.000,0.000
SVWP,0.000,,0.000,0.001,0.000,0.000,0.000,0.000,0.000
DCC_joint,0.000,0.000,,0.000,0.000,0.000,0.000,0.014,0.000
SW_cross_validated,0.925,0.001,0.000,,0.119,0.000,0.937,0.000,0.000
SW_15,0.083,0.000,0.000,0.119,,0.000,0.022,0.000,0.000
SW_30,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
SW_60,0.969,0.000,0.000,0.937,0.022,0.000,,0.000,0.000
SW_120,0.000,0.000,0.014,0.000,0.000,0.000,0.000,,0.000
sFC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
