,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.04,-2.81,1.51,5.17,1.59,0.93,3.32,19.71
SVWP,0.04,,-2.14,1.18,4.12,1.23,0.71,2.60,14.49
DCC_joint,-2.81,-2.14,,5.65,12.02,6.24,4.96,9.62,90.25
SW_cross_validated,1.51,1.18,5.65,,4.04,0.03,-0.67,1.93,21.43
SW_15,5.17,4.12,12.02,4.04,,-4.24,-4.85,-2.41,17.80
SW_30,1.59,1.23,6.24,0.03,-4.24,,-0.73,2.01,23.61
SW_60,0.93,0.71,4.96,-0.67,-4.85,-0.73,,2.71,23.36
SW_120,3.32,2.60,9.62,1.93,-2.41,2.01,2.71,,22.87
sFC,19.71,14.49,90.25,21.43,17.80,23.61,23.36,22.87,
