,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.18,-1.49,11.36,15.51,12.09,9.45,11.43,-5.49
SVWP,0.18,,-1.51,10.30,14.73,11.28,8.73,10.27,-4.88
DCC_joint,-1.49,-1.51,,13.86,17.15,13.94,11.24,14.13,-4.78
SW_cross_validated,11.36,10.30,13.86,,7.11,2.59,-0.33,-0.42,-18.64
SW_15,15.51,14.73,17.15,7.11,,-4.38,-6.85,-7.56,-19.98
SW_30,12.09,11.28,13.94,2.59,-4.38,,-2.64,-3.01,-17.31
SW_60,9.45,8.73,11.24,-0.33,-6.85,-2.64,,-0.03,-14.68
SW_120,11.43,10.27,14.13,-0.42,-7.56,-3.01,-0.03,,-19.41
sFC,-5.49,-4.88,-4.78,-18.64,-19.98,-17.31,-14.68,-19.41,
