,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.01,0.05,4.47,9.13,6.31,5.05,4.57,0.64
SVWP,0.01,,0.04,4.35,8.93,6.14,4.88,4.43,0.64
DCC_joint,0.05,0.04,,4.20,8.69,5.93,4.67,4.24,0.67
SW_cross_validated,4.47,4.35,4.20,,5.84,2.10,0.07,0.48,4.39
SW_15,9.13,8.93,8.69,5.84,,4.15,6.91,7.01,8.38
SW_30,6.31,6.14,5.93,2.10,4.15,,2.72,3.00,5.88
SW_60,5.05,4.88,4.67,0.07,6.91,2.72,,0.56,4.75
SW_120,4.57,4.43,4.24,0.48,7.01,3.00,0.56,,4.40
sFC,0.64,0.64,0.67,4.39,8.38,5.88,4.75,4.40,
