,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.26,1.09,4.10,9.17,4.44,4.13,4.11,2.35
SVWP,0.26,,0.94,4.61,9.93,4.85,4.62,4.52,2.43
DCC_joint,1.09,0.94,,5.05,10.06,5.25,5.05,4.94,0.98
SW_cross_validated,4.10,4.61,5.05,,4.84,0.88,0.14,0.44,6.72
SW_15,9.17,9.93,10.06,4.84,,3.46,4.59,4.01,12.23
SW_30,4.44,4.85,5.25,0.88,3.46,,0.73,0.42,6.50
SW_60,4.13,4.62,5.05,0.14,4.59,0.73,,0.30,6.61
SW_120,4.11,4.52,4.94,0.44,4.01,0.42,0.30,,6.24
sFC,2.35,2.43,0.98,6.72,12.23,6.50,6.61,6.24,
