,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.08,0.04,0.87,2.34,0.88,5.91,10.13,8.41
SVWP,0.08,,0.06,1.02,2.64,1.02,6.59,11.44,9.66
DCC_joint,0.04,0.06,,1.13,3.16,1.11,8.31,15.58,14.04
SW_cross_validated,0.87,1.02,1.13,,1.54,0.07,5.46,10.26,8.38
SW_15,2.34,2.64,3.16,1.54,,1.34,4.36,10.02,7.87
SW_30,0.88,1.02,1.11,0.07,1.34,,4.89,9.08,7.29
SW_60,5.91,6.59,8.31,5.46,4.36,4.89,,5.85,2.85
SW_120,10.13,11.44,15.58,10.26,10.02,9.08,5.85,,6.02
sFC,8.41,9.66,14.04,8.38,7.87,7.29,2.85,6.02,
