,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.19,-0.09,1.93,5.23,1.97,13.22,22.64,18.80
SVWP,-0.19,,0.14,2.27,5.90,2.28,14.74,25.58,21.60
DCC_joint,-0.09,0.14,,2.53,7.06,2.49,18.59,34.85,31.38
SW_cross_validated,1.93,2.27,2.53,,3.44,0.16,12.20,22.93,18.73
SW_15,5.23,5.90,7.06,3.44,,-3.00,9.75,22.39,17.59
SW_30,1.97,2.28,2.49,0.16,-3.00,,10.94,20.31,16.31
SW_60,13.22,14.74,18.59,12.20,9.75,10.94,,13.07,6.36
SW_120,22.64,25.58,34.85,22.93,22.39,20.31,13.07,,-13.47
sFC,18.80,21.60,31.38,18.73,17.59,16.31,6.36,-13.47,
