,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,1.26,0.67,2.31,0.71,0.42,1.48,8.82
SVWP,0.02,,0.96,0.53,1.84,0.55,0.32,1.16,6.48
DCC_joint,1.26,0.96,,2.53,5.38,2.79,2.22,4.30,40.36
SW_cross_validated,0.67,0.53,2.53,,1.81,0.01,0.30,0.86,9.58
SW_15,2.31,1.84,5.38,1.81,,1.89,2.17,1.08,7.96
SW_30,0.71,0.55,2.79,0.01,1.89,,0.33,0.90,10.56
SW_60,0.42,0.32,2.22,0.30,2.17,0.33,,1.21,10.44
SW_120,1.48,1.16,4.30,0.86,1.08,0.90,1.21,,10.23
sFC,8.82,6.48,40.36,9.58,7.96,10.56,10.44,10.23,
