,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.9084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019
SVWP,0.5809,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013
DCC_joint,2.4405,2.1089,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,-9.1682,-10.3194,-11.2907,-,0.0000,1.,1.,1.,0.0000
SW_15,-20.4967,-22.2055,-22.4937,-10.8277,-,0.0000,0.0000,0.0000,0.0000
SW_30,-9.9388,-10.8496,-11.7404,-1.9644,7.7363,-,1.,1.,0.0000
SW_60,-9.2299,-10.3199,-11.2819,-0.3241,10.2689,1.639,-,1.,0.0000
SW_120,-9.1822,-10.1136,-11.0549,-0.9799,8.9675,0.9393,-0.6641,-,0.0000
sFC,5.2657,5.4413,2.1872,15.0201,27.3571,14.5309,14.7699,13.9637,-
