,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.0635,0.0000,0.1216,1.,0.0003,0.0000
SVWP,-0.6315,-,1.,0.1850,0.0001,0.3302,1.,0.0006,0.0000
DCC_joint,-1.113,-0.376,-,0.1002,0.0000,0.2448,1.,0.0000,0.0000
SW_cross_validated,-3.6666,-3.184,-3.4618,-,0.0324,1.,1.,1.,0.0000
SW_15,-7.3392,-7.0071,-7.7657,-3.9691,-,0.0717,0.0002,0.1735,0.0000
SW_30,-3.3742,-2.9185,-3.0561,-0.0509,3.6122,-,1.,1.,0.0000
SW_60,-1.6067,-0.9991,-0.8521,2.3389,6.3346,2.1469,-,0.0043,0.0000
SW_120,-6.2077,-5.7973,-7.508,-1.6625,3.2133,-1.3876,-4.8788,-,0.0000
sFC,-21.7412,-22.6278,-38.516,-16.1402,-8.4167,-13.4608,-22.8016,-24.5416,-
