,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,25.65,64.40,562.79,375.57,219.88,57.09,0.25
DCC_bivariate_loop,,,25.65,,39.94,523.83,337.45,187.20,46.06,-25.48
SW_cross_validated,,,64.40,39.94,,438.46,261.41,127.97,27.30,-64.33
SW_15,,,562.79,523.83,438.46,,-257.33,-392.14,-159.51,-564.50
SW_30,,,375.57,337.45,261.41,-257.33,,-166.13,-78.73,-376.79
SW_60,,,219.88,187.20,127.97,-392.14,-166.13,,-26.20,-220.40
SW_120,,,57.09,46.06,27.30,-159.51,-78.73,-26.20,,-57.01
sFC,,,0.25,-25.48,-64.33,-564.50,-376.79,-220.40,-57.01,
