,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,33.27,92.79,653.09,345.28,203.73,63.44,0.29
DCC_bivariate_loop,,,33.27,,51.66,558.27,293.43,164.65,50.35,-32.02
SW_cross_validated,,,92.79,51.66,,535.99,259.70,127.27,30.80,-89.42
SW_15,,,653.09,558.27,535.99,,-194.67,-303.19,-167.50,-631.70
SW_30,,,345.28,293.43,259.70,-194.67,,-105.99,-79.99,-337.05
SW_60,,,203.73,164.65,127.27,-303.19,-105.99,,-26.52,-199.27
SW_120,,,63.44,50.35,30.80,-167.50,-79.99,-26.52,,-63.07
sFC,,,0.29,-32.02,-89.42,-631.70,-337.05,-199.27,-63.07,
