,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.77,34.69,241.63,125.44,64.74,21.77,0.12
DCC_bivariate_loop,,,7.77,,20.43,201.00,105.44,53.57,17.99,7.93
SW_cross_validated,,,34.69,20.43,,227.80,105.89,45.49,11.63,36.40
SW_15,,,241.63,201.00,227.80,,73.07,102.63,62.03,250.45
SW_30,,,125.44,105.44,105.89,73.07,,36.45,29.51,128.55
SW_60,,,64.74,53.57,45.49,102.63,36.45,,9.49,65.84
SW_120,,,21.77,17.99,11.63,62.03,29.51,9.49,,21.82
sFC,,,0.12,7.93,36.40,250.45,128.55,65.84,21.82,
