,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,15.63,39.99,363.22,200.51,80.94,27.05,0.17
DCC_bivariate_loop,,,15.63,,25.17,353.25,186.34,69.38,21.27,15.18
SW_cross_validated,,,39.99,25.17,,297.02,150.06,51.25,12.95,39.22
SW_15,,,363.22,353.25,297.02,,148.44,138.49,76.15,354.47
SW_30,,,200.51,186.34,150.06,148.44,,51.25,37.03,196.63
SW_60,,,80.94,69.38,51.25,138.49,51.25,,11.76,80.17
SW_120,,,27.05,21.27,12.95,76.15,37.03,11.76,,26.93
sFC,,,0.17,15.18,39.22,354.47,196.63,80.17,26.93,
