,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,11.47,28.80,251.69,167.96,98.34,25.53,0.11
DCC_bivariate_loop,,,11.47,,17.86,234.26,150.91,83.72,20.60,11.39
SW_cross_validated,,,28.80,17.86,,196.09,116.91,57.23,12.21,28.77
SW_15,,,251.69,234.26,196.09,,115.08,175.37,71.34,252.45
SW_30,,,167.96,150.91,116.91,115.08,,74.30,35.21,168.51
SW_60,,,98.34,83.72,57.23,175.37,74.30,,11.72,98.56
SW_120,,,25.53,20.60,12.21,71.34,35.21,11.72,,25.50
sFC,,,0.11,11.39,28.77,252.45,168.51,98.56,25.50,
