,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.03,0.72,1.01,5.87,3.67,2.12,1.13,1.13
SVWP,0.03,,0.68,0.97,5.70,3.56,2.04,1.08,1.14
DCC_joint,0.72,0.68,,0.32,5.05,2.86,1.32,0.40,1.93
SW_cross_validated,1.01,0.97,0.32,,4.40,2.34,0.90,0.05,2.19
SW_15,5.87,5.70,5.05,4.40,,2.69,4.32,4.73,8.15
SW_30,3.67,3.56,2.86,2.34,2.69,,1.74,2.48,5.55
SW_60,2.12,2.04,1.32,0.90,4.32,1.74,,0.91,3.68
SW_120,1.13,1.08,0.40,0.05,4.73,2.48,0.91,,2.41
sFC,1.13,1.14,1.93,2.19,8.15,5.55,3.68,2.41,
