,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.2169,0.0005,0.0487,0.4577,1.,1.
SVWP,-0.2572,-,1.,0.3695,0.0008,0.086,0.8189,1.,1.
DCC_joint,-0.4059,-0.0789,-,0.0256,0.0000,0.0003,0.0195,0.7248,1.
SW_cross_validated,-3.1115,-2.8664,-4.0741,-,0.2175,1.,1.,1.,0.0068
SW_15,-5.8662,-5.6571,-10.4838,-3.1103,-,0.0233,0.0005,0.0007,0.0000
SW_30,-3.7857,-3.5307,-6.1521,-0.3532,4.1165,-,1.,0.8527,0.0003
SW_60,-2.7666,-2.4906,-4.198,0.961,5.9185,1.8374,-,1.,0.0063
SW_120,-1.9957,-1.7193,-2.5492,1.6147,5.7208,2.4711,0.9479,-,0.1161
sFC,0.5752,0.8908,1.4285,4.6737,9.3155,6.189,4.7067,3.3954,-
