,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.26,0.41,3.11,5.87,3.79,2.77,2.00,-0.58
SVWP,0.26,,0.08,2.87,5.66,3.53,2.49,1.72,-0.89
DCC_joint,0.41,0.08,,4.07,10.48,6.15,4.20,2.55,-1.43
SW_cross_validated,3.11,2.87,4.07,,3.11,0.35,-0.96,-1.61,-4.67
SW_15,5.87,5.66,10.48,3.11,,-4.12,-5.92,-5.72,-9.32
SW_30,3.79,3.53,6.15,0.35,-4.12,,-1.84,-2.47,-6.19
SW_60,2.77,2.49,4.20,-0.96,-5.92,-1.84,,-0.95,-4.71
SW_120,2.00,1.72,2.55,-1.61,-5.72,-2.47,-0.95,,-3.40
sFC,-0.58,-0.89,-1.43,-4.67,-9.32,-6.19,-4.71,-3.40,
