,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.4295,0.2786,0.7090,0.0003,0.3995,0.4343,0.0678,0.0000
SVWP,0.4295,,0.9318,0.2868,0.0531,0.7515,0.1581,0.0330,0.0000
DCC_joint,0.2786,0.9318,,0.1418,0.0001,0.6453,0.0228,0.0008,0.0000
SW_cross_validated,0.7090,0.2868,0.1418,,0.0002,0.2051,0.7409,0.1653,0.0000
SW_15,0.0003,0.0531,0.0001,0.0002,,0.0000,0.0000,0.0000,0.0000
SW_30,0.3995,0.7515,0.6453,0.2051,0.0000,,0.0308,0.0008,0.0000
SW_60,0.4343,0.1581,0.0228,0.7409,0.0000,0.0308,,0.1642,0.0000
SW_120,0.0678,0.0330,0.0008,0.1653,0.0000,0.0008,0.1642,,0.0000
sFC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
