,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,9.4662e-01,7.5069e-01,4.7823e-01,5.9155e-04,1.7842e-02,3.4820e-01,4.9631e-01,5.8757e-01
SVWP,9.4662e-01,,8.0780e-01,4.3268e-01,4.1666e-04,1.2933e-02,3.0001e-01,4.4858e-01,6.2498e-01
DCC_joint,7.5069e-01,8.0780e-01,,2.4781e-01,1.9588e-05,5.6049e-04,9.6753e-02,2.5265e-01,7.1890e-01
SW_cross_validated,4.7823e-01,4.3268e-01,2.4781e-01,,4.1676e-03,1.1602e-01,9.3132e-01,9.6206e-01,2.3887e-01
SW_15,5.9155e-04,4.1666e-04,1.9588e-05,4.1676e-03,,2.7871e-02,7.9604e-04,2.9429e-03,3.3729e-04
SW_30,1.7842e-02,1.2933e-02,5.6049e-04,1.1602e-01,2.7871e-02,,4.7056e-02,9.2194e-02,7.6885e-03
SW_60,3.4820e-01,3.0001e-01,9.6753e-02,9.3132e-01,7.9604e-04,4.7056e-02,,8.8319e-01,1.4878e-01
SW_120,4.9631e-01,4.4858e-01,2.5265e-01,9.6206e-01,2.9429e-03,9.2194e-02,8.8319e-01,,2.4547e-01
sFC,5.8757e-01,6.2498e-01,7.1890e-01,2.3887e-01,3.3729e-04,7.6885e-03,1.4878e-01,2.4547e-01,
