,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,17.02,-0.74,17.13,53.69,31.42,18.38,16.29,25.23
DCC_joint,,17.02,,-16.88,2.75,52.55,20.94,3.28,7.76,11.22
DCC_bivariate_loop,,-0.74,-16.88,,17.10,51.42,30.48,18.23,16.49,24.47
SW_cross_validated,,17.13,2.75,17.10,,39.48,14.27,0.18,6.07,5.44
SW_15,,53.69,52.55,51.42,39.48,,-29.51,-43.57,-14.15,-48.55
SW_30,,31.42,20.94,30.48,14.27,-29.51,,-15.57,-1.17,-13.08
SW_60,,18.38,3.28,18.23,0.18,-43.57,-15.57,,6.12,5.96
SW_120,,16.29,7.76,16.49,6.07,-14.15,-1.17,6.12,,-3.87
sFC,,25.23,11.22,24.47,5.44,-48.55,-13.08,5.96,-3.87,
