,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.61,1.27,9.49,32.05,20.48,11.69,6.37,0.45
DCC_joint,,0.61,,0.71,8.18,29.71,18.79,10.67,5.90,0.20
DCC_bivariate_loop,,1.27,0.71,,6.08,24.99,15.57,8.81,5.09,0.92
SW_cross_validated,,9.49,8.18,6.08,,24.52,12.63,4.46,1.50,9.18
SW_15,,32.05,29.71,24.99,24.52,,10.52,15.69,12.18,32.06
SW_30,,20.48,18.79,15.57,12.63,10.52,,6.14,5.60,20.34
SW_60,,11.69,10.67,8.81,4.46,15.69,6.14,,1.31,11.45
SW_120,,6.37,5.90,5.09,1.50,12.18,5.60,1.31,,6.16
sFC,,0.45,0.20,0.92,9.18,32.06,20.34,11.45,6.16,
