,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.53,0.53,4.57,16.07,10.69,6.58,4.11,9.96
DCC_joint,,5.53,,6.35,1.29,14.60,7.45,1.48,0.04,6.40
DCC_bivariate_loop,,0.53,6.35,,5.11,18.86,12.62,7.71,4.17,13.22
SW_cross_validated,,4.57,1.29,5.11,,15.48,8.51,2.75,0.76,7.91
SW_15,,16.07,14.60,18.86,15.48,,7.27,13.47,10.09,13.03
SW_30,,10.69,7.45,12.62,8.51,7.27,,6.17,4.92,4.12
SW_60,,6.58,1.48,7.71,2.75,13.47,6.17,,0.95,4.46
SW_120,,4.11,0.04,4.17,0.76,10.09,4.92,0.95,,3.23
sFC,,9.96,6.40,13.22,7.91,13.03,4.12,4.46,3.23,
