,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.11,2.05,10.66,24.06,16.37,13.57,7.32,0.72
DCC_joint,,1.11,,1.38,12.22,25.84,17.38,14.94,7.19,0.46
DCC_bivariate_loop,,2.05,1.38,,7.25,21.05,13.72,10.45,5.58,1.66
SW_cross_validated,,10.66,12.22,7.25,,17.98,9.55,4.99,1.11,12.16
SW_15,,24.06,25.84,21.05,17.98,,6.93,12.88,11.57,25.71
SW_30,,16.37,17.38,13.72,9.55,6.93,,5.09,5.61,17.37
SW_60,,13.57,14.94,10.45,4.99,12.88,5.09,,1.95,14.90
SW_120,,7.32,7.19,5.58,1.11,11.57,5.61,1.95,,7.33
sFC,,0.72,0.46,1.66,12.16,25.71,17.37,14.90,7.33,
