,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.48,4.58,23.83,53.80,36.60,30.33,16.37,1.62
DCC_joint,,2.48,,3.08,27.33,57.78,38.86,33.41,16.08,-1.02
DCC_bivariate_loop,,4.58,3.08,,16.21,47.06,30.68,23.37,12.49,-3.72
SW_cross_validated,,23.83,27.33,16.21,,40.20,21.35,11.16,2.49,-27.19
SW_15,,53.80,57.78,47.06,40.20,,-15.49,-28.80,-25.87,-57.49
SW_30,,36.60,38.86,30.68,21.35,-15.49,,-11.37,-12.55,-38.84
SW_60,,30.33,33.41,23.37,11.16,-28.80,-11.37,,-4.35,-33.32
SW_120,,16.37,16.08,12.49,2.49,-25.87,-12.55,-4.35,,-16.40
sFC,,1.62,-1.02,-3.72,-27.19,-57.49,-38.84,-33.32,-16.40,
