,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.35,1.12,7.57,21.55,14.21,10.37,7.28,0.18
DCC_joint,,0.35,,0.78,7.07,21.09,13.81,9.94,6.91,0.17
DCC_bivariate_loop,,1.12,0.78,,5.58,19.25,12.40,8.54,5.80,0.96
SW_cross_validated,,7.57,7.07,5.58,,19.21,10.23,5.07,1.68,7.52
SW_15,,21.55,21.09,19.25,19.21,,6.48,12.58,13.78,21.69
SW_30,,14.21,13.81,12.40,10.23,6.48,,5.16,6.91,14.23
SW_60,,10.37,9.94,8.54,5.07,12.58,5.16,,2.36,10.36
SW_120,,7.28,6.91,5.80,1.68,13.78,6.91,2.36,,7.21
sFC,,0.18,0.17,0.96,7.52,21.69,14.23,10.36,7.21,
