,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.8021,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-0.7823,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-2.5006,-1.7503,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-16.917,-15.8059,-12.4724,-,0.0000,0.0000,0.0000,0.0514,0.0000
SW_15,nan,-48.1824,-47.1587,-43.0458,-42.9652,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-31.7706,-30.8719,-27.7375,-22.864,14.4898,-,0.0000,0.0000,0.0000
SW_60,nan,-23.1951,-22.2268,-19.1,-11.3327,28.1301,11.545,-,0.0018,0.0000
SW_120,nan,-16.2844,-15.4407,-12.9676,-3.7622,30.8137,15.4526,5.2821,-,0.0000
sFC,nan,-0.415,0.3815,2.1439,16.8046,48.4943,31.8176,23.1565,16.1179,-
