,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.37,2.83,21.24,71.73,45.84,26.17,14.25,1.01
DCC_joint,,1.37,,1.60,18.28,66.43,42.02,23.85,13.19,-0.45
DCC_bivariate_loop,,2.83,1.60,,13.58,55.88,34.82,19.71,11.38,-2.07
SW_cross_validated,,21.24,18.28,13.58,,54.83,28.24,9.96,3.36,-20.53
SW_15,,71.73,66.43,55.88,54.83,,-23.52,-35.08,-27.24,-71.70
SW_30,,45.84,42.02,34.82,28.24,-23.52,,-13.72,-12.52,-45.49
SW_60,,26.17,23.85,19.71,9.96,-35.08,-13.72,,-2.93,-25.61
SW_120,,14.25,13.19,11.38,3.36,-27.24,-12.52,-2.93,,-13.78
sFC,,1.01,-0.45,-2.07,-20.53,-71.70,-45.49,-25.61,-13.78,
