,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.1113,0.0000,0.0000,0.0054,0.6592,0.0049
SVWP,0.2212,-,1.,0.1673,0.0000,0.0002,0.0149,0.7959,0.0281
DCC_joint,-1.0724,-1.1859,-,0.2738,0.0000,0.0000,0.0033,1.,0.0000
SW_cross_validated,-3.4142,-3.2299,-3.0047,-,0.0000,0.0059,1.,1.,0.0000
SW_15,-11.2026,-9.7448,-14.0625,-10.1023,-,0.0000,0.0000,0.0000,0.0000
SW_30,-7.3079,-6.4416,-8.633,-4.7403,8.0381,-,0.0049,0.0001,0.0000
SW_60,-4.7757,-4.319,-5.0018,-1.2991,12.2869,4.8225,-,0.3775,0.0000
SW_120,-2.5945,-2.5043,-1.9547,1.1775,12.3448,6.6155,2.8565,-,0.0000
sFC,4.825,4.0326,7.1779,9.7829,20.3343,15.7693,12.5494,9.0985,-
