,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.18,-1.86,1.09,5.31,2.12,0.65,-0.30,-3.86
SVWP,-0.18,,-1.21,1.08,4.25,1.85,0.71,-0.00,-2.78
DCC_joint,-1.86,-1.21,,3.58,12.60,6.55,4.56,3.17,-3.28
SW_cross_validated,1.09,1.08,3.58,,4.53,0.95,-0.79,-1.92,-5.75
SW_15,5.31,4.25,12.60,4.53,,-5.25,-8.95,-11.93,-14.98
SW_30,2.12,1.85,6.55,0.95,-5.25,,-2.68,-4.66,-9.27
SW_60,0.65,0.71,4.56,-0.79,-8.95,-2.68,,-2.06,-7.68
SW_120,-0.30,-0.00,3.17,-1.92,-11.93,-4.66,-2.06,,-6.63
sFC,-3.86,-2.78,-3.28,-5.75,-14.98,-9.27,-7.68,-6.63,
