,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0017,1.,1.,1.,0.0413
SVWP,0.1828,-,1.,1.,0.0175,1.,1.,1.,0.4445
DCC_joint,1.8649,1.2132,-,0.0765,0.0000,0.0001,0.0087,0.192,0.1487
SW_cross_validated,-1.0882,-1.0821,-3.583,-,0.0093,1.,1.,1.,0.0007
SW_15,-5.3054,-4.2464,-12.6027,-4.53,-,0.0019,0.0000,0.0000,0.0000
SW_30,-2.1247,-1.8478,-6.5461,-0.9472,5.2515,-,0.5548,0.0070,0.0000
SW_60,-0.6474,-0.7081,-4.5631,0.7866,8.9526,2.6762,-,1.,0.0000
SW_120,0.2995,0.0025,-3.1673,1.9248,11.9342,4.6577,2.0646,-,0.0001
sFC,3.8601,2.7803,3.2832,5.7522,14.9785,9.2653,7.6774,6.6289,-
