,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.6819e-01,5.2311e-01,1.5036e-01,2.5558e-11,1.8980e-08,7.0047e-05,5.2727e-02,3.5258e-01
DCC_joint,,2.6819e-01,,5.8609e-01,2.1319e-02,2.3709e-11,1.1345e-08,1.5161e-05,1.2987e-02,8.0343e-01
DCC_bivariate_loop,,5.2311e-01,5.8609e-01,,4.3811e-02,1.1848e-11,5.6248e-09,1.5173e-05,2.2840e-02,7.5267e-01
SW_cross_validated,,1.5036e-01,2.1319e-02,4.3811e-02,,1.2444e-10,2.7037e-07,2.1345e-03,2.7303e-01,2.5354e-02
SW_15,,2.5558e-11,2.3709e-11,1.1848e-11,1.2444e-10,,2.7668e-06,5.7285e-09,4.0990e-07,1.1577e-11
SW_30,,1.8980e-08,1.1345e-08,5.6248e-09,2.7037e-07,2.7668e-06,,3.0189e-04,1.7972e-03,4.9664e-09
SW_60,,7.0047e-05,1.5161e-05,1.5173e-05,2.1345e-03,5.7285e-09,3.0189e-04,,3.0633e-01,1.0247e-05
SW_120,,5.2727e-02,1.2987e-02,2.2840e-02,2.7303e-01,4.0990e-07,1.7972e-03,3.0633e-01,,1.5674e-02
sFC,,3.5258e-01,8.0343e-01,7.5267e-01,2.5354e-02,1.1577e-11,4.9664e-09,1.0247e-05,1.5674e-02,
