,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.05,8.13,2.56,4.55,1.82,7.22,32.32,49.66
DCC_joint,,11.05,,-3.89,-7.51,-8.67,-10.74,-4.16,16.06,25.37
DCC_bivariate_loop,,8.13,-3.89,,-4.46,-5.06,-7.54,-0.47,23.39,37.93
SW_cross_validated,,2.56,-7.51,-4.46,,0.86,-1.33,3.86,24.58,35.16
SW_15,,4.55,-8.67,-5.06,0.86,,-3.32,4.15,34.37,66.01
SW_30,,1.82,-10.74,-7.54,-1.33,-3.32,,6.49,36.26,65.88
SW_60,,7.22,-4.16,-0.47,3.86,4.15,6.49,,22.49,34.98
SW_120,,32.32,16.06,23.39,24.58,34.37,36.26,22.49,,9.18
sFC,,49.66,25.37,37.93,35.16,66.01,65.88,34.98,9.18,
