,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8568e-03,2.5454e-03,3.7573e-01,8.6923e-05,4.6109e-01,3.2717e-01,8.1706e-03,1.1527e-01
DCC_joint,,1.8568e-03,,1.0778e-01,1.4227e-03,4.5859e-06,4.9893e-01,2.8848e-01,5.1060e-05,3.0214e-02
DCC_bivariate_loop,,2.5454e-03,1.0778e-01,,1.2545e-03,4.0776e-06,1.2236e-01,4.9665e-02,7.4971e-05,1.3204e-02
SW_cross_validated,,3.7573e-01,1.4227e-03,1.2545e-03,,3.6181e-04,2.4686e-01,1.3463e-01,5.7571e-02,3.7299e-02
SW_15,,8.6923e-05,4.5859e-06,4.0776e-06,3.6181e-04,,3.1085e-04,7.4017e-05,1.0892e-02,1.9769e-05
SW_30,,4.6109e-01,4.9893e-01,1.2236e-01,2.4686e-01,3.1085e-04,,9.6494e-01,2.2403e-02,9.2100e-01
SW_60,,3.2717e-01,2.8848e-01,4.9665e-02,1.3463e-01,7.4017e-05,9.6494e-01,,5.3827e-03,9.4349e-01
SW_120,,8.1706e-03,5.1060e-05,7.4971e-05,5.7571e-02,1.0892e-02,2.2403e-02,5.3827e-03,,6.6917e-04
sFC,,1.1527e-01,3.0214e-02,1.3204e-02,3.7299e-02,1.9769e-05,9.2100e-01,9.4349e-01,6.6917e-04,
