,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,10.62,9.77,4.86,13.62,6.95,4.49,12.70,132.05
DCC_joint,,10.62,,-0.92,-5.57,-1.02,-5.26,-5.77,-1.86,46.04
DCC_bivariate_loop,,9.77,-0.92,,-4.68,0.06,-4.30,-4.89,-0.79,49.16
SW_cross_validated,,4.86,-5.57,-4.68,,5.82,0.88,-0.26,4.96,66.11
SW_15,,13.62,-1.02,0.06,5.82,,-5.63,-6.07,-1.10,75.34
SW_30,,6.95,-5.26,-4.30,0.88,-5.63,,-1.17,4.65,82.10
SW_60,,4.49,-5.77,-4.89,-0.26,-6.07,-1.17,,5.21,65.61
SW_120,,12.70,-1.86,-0.79,4.96,-1.10,4.65,5.21,,80.04
sFC,,132.05,46.04,49.16,66.11,75.34,82.10,65.61,80.04,
